STANDARD_CACHE_SIZE,LOWER_CACHE_SIZE,HIGHER_CACHE_SIZE,STANDARD_PAGE_SIZE,LOWER_PAGE_SIZE,HIGHER_PAGE_SIZE,HIGHEST_PAGE_SIZE,SECURE_DELETE_TRUE,SECURE_DELETE_FALSE,SECURE_DELETE_FAST,TEMP_STORE_DEFAULT,TEMP_STORE_FILE,TEMP_STORE_MEMORY,SHARED_CACHE_TRUE,SHARED_CACHE_FALSE,READ_UNCOMMITED_TRUE,READ_UNCOMMITED_FALSE,FULLSYNC_TRUE,FULLSYNC_FALSE,TRANSACTION_MODE_DEFERRED,TRANSACTION_MODE_IMMEDIATE,TRANSACTION_MODE_EXCLUSIVE,$<TPS
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,45.47999999999996
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,44.91999999999996
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,48.359999999999985
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,41.70999999999998
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,53.059999999999974
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,50.66999999999996
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,55.22999999999996
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,50.27999999999997
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,47.04999999999998
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,51.92999999999998
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,45.15999999999997
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,42.37999999999997
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,43.47999999999996
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,52.21999999999997
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,45.22999999999996
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,57.44999999999996
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,40.569999999999965
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,47.829999999999984
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,48.27999999999997
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,36.589999999999975
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,52.04999999999998
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,49.039999999999964
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,39.99999999999997
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,58.66999999999996
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,52.559999999999974
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,51.329999999999984
0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,54.27999999999997
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,43.25999999999996
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,48.74999999999997
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,42.12999999999997
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,54.089999999999975
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,47.609999999999985
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,60.65999999999997
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,60.25999999999996
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,41.47999999999996
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,40.70999999999998
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,44.559999999999974
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,46.71999999999997
0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,59.62999999999997
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,53.67999999999998
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,61.98999999999998
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,44.389999999999986
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,39.139999999999986
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,46.369999999999976
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,42.99999999999997
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,53.74999999999997
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,51.059999999999974
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,35.14999999999998
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,40.17999999999998
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,37.75999999999996
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,48.23999999999998
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,38.589999999999975
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,52.24999999999997
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,50.51999999999998
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,45.109999999999985
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,46.94999999999996
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,42.49999999999997
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,49.44999999999996
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,45.79999999999998
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,46.43999999999997
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,52.62999999999997
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,46.29999999999998
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,42.619999999999976
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,49.62999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,31.629999999999967
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,43.49999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,50.44999999999996
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,45.24999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,48.67999999999998
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,48.23999999999998
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,66.02999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,69.49999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,70.40999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,74.82999999999998
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,40.74999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,44.93999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,46.599999999999966
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,50.15999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,60.75999999999996
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,54.22999999999996
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,39.51999999999998
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,51.839999999999975
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,42.339999999999975
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,43.75999999999996
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,44.91999999999996
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,46.87999999999997
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,55.99999999999997
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,45.829999999999984
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,60.37999999999997
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,60.44999999999996
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,67.78999999999996
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,54.139999999999986
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,38.17999999999998
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,38.64999999999998
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,46.889999999999986
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,51.16999999999996
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,48.04999999999998
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,50.37999999999997
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,60.67999999999998
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,67.42999999999998
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,65.62999999999997
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,63.039999999999964
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,55.589999999999975
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,48.66999999999996
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,35.54999999999998
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,43.539999999999964
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,53.639999999999986
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,33.70999999999998
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,48.079999999999984
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,53.839999999999975
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,67.09999999999997
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,78.86999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,71.86999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,53.099999999999966
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,48.71999999999997
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,47.789999999999964
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,41.52999999999997
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,43.609999999999985
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,44.859999999999985
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,59.75999999999996
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,57.17999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,51.26999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,56.64999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,68.52999999999997
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,57.04999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,61.26999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,44.16999999999996
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,41.51999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,37.96999999999997
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,57.69999999999996
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,55.29999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,52.99999999999997
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,68.36999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,67.42999999999998
0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,56.95999999999998
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,43.92999999999998
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,48.48999999999998
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,32.64999999999998
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,36.599999999999966
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,44.91999999999996
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,59.079999999999984
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,55.98999999999998
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,35.02999999999997
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,46.02999999999997
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,47.00999999999996
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,39.289999999999964
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,44.289999999999964
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,47.15999999999997
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,41.69999999999996
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,44.21999999999997
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,40.389999999999986
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,47.65999999999997
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,60.40999999999997
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,56.18999999999997
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,49.079999999999984
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,41.22999999999996
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,48.359999999999985
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,50.109999999999985
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,44.039999999999964
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,48.27999999999997
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,43.97999999999996
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,42.289999999999964
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,40.67999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,31.95999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,53.27999999999997
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,33.00999999999996
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,40.109999999999985
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,45.29999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,52.72999999999996
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,56.54999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,47.90999999999997
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,42.609999999999985
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,53.059999999999974
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,46.96999999999997
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,50.109999999999985
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,41.17999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,42.93999999999997
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,48.79999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,59.48999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,39.859999999999985
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,45.79999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,52.98999999999998
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,54.47999999999996
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,51.64999999999998
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,36.389999999999986
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,42.39999999999998
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,41.46999999999997
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,46.22999999999996
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,45.18999999999997
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,41.849999999999966
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,44.619999999999976
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,66.86999999999998
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,80.88999999999999
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,51.46999999999997
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,49.40999999999997
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,30.659999999999968
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,44.609999999999985
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,48.15999999999997
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,53.14999999999998
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,53.75999999999996
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,50.389999999999986
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,60.72999999999996
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,70.35999999999999
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,50.339999999999975
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,55.02999999999997
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,42.539999999999964
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,38.069999999999965
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,49.16999999999996
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,52.39999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,67.48999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,75.18999999999997
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,73.16999999999996
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,60.22999999999996
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,41.14999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,37.49999999999997
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,35.579999999999984
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,43.97999999999996
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,52.45999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,60.79999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,45.289999999999964
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,53.42999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,41.95999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,46.18999999999997
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,39.91999999999996
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,57.40999999999997
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,64.48999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,53.119999999999976
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,41.97999999999996
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,37.52999999999997
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,40.54999999999998
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,47.099999999999966
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,47.95999999999998
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,36.289999999999964
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,46.69999999999996
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,50.71999999999997
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,47.26999999999998
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,44.599999999999966
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,55.65999999999997
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,63.26999999999998
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,52.099999999999966
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,59.26999999999998
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,45.92999999999998
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,48.089999999999975
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,37.49999999999997
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,50.94999999999996
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,51.54999999999998
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,66.20999999999998
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,59.099999999999966
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,59.52999999999997
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,54.73999999999998
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,42.369999999999976
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,48.52999999999997
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,42.99999999999997
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,52.68999999999997
0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,54.559999999999974
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,47.839999999999975
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,45.569999999999965
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,45.44999999999996
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,55.76999999999998
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,41.69999999999996
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,46.79999999999998
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,44.849999999999966
